,experiment_index,input_dim,embedding_size,btsp_fq,btsp_mAP,fly_mAP,wta_mAP,lsh_mAP
397,397,784,9408,0.00510204081632653,0.7007734717263019,0.696538853036043,0.4357330394366407,0.45794464655504463
398,398,784,9408,0.00510204081632653,0.7042507428411984,0.7031459190651818,0.453747142737294,0.4284970160235641
399,399,784,9408,0.00510204081632653,0.7009389703156813,0.7111868716952564,0.4369199794512048,0.41893246680846413
400,400,784,9408,0.00510204081632653,0.704121127228285,0.705309498567852,0.502029721050151,0.3915684201980042
401,401,784,9408,0.00510204081632653,0.6970124394747151,0.707335479997654,0.44640382670563494,0.4175939560187536
402,402,784,9408,0.00510204081632653,0.49867953273676985,0.5605528092010763,0.47690734132712803,0.4412596604985915
403,403,784,9408,0.00510204081632653,0.3167631358283063,0.4510653554781193,0.5108872712192557,0.42976404691189474
404,404,784,9408,0.00510204081632653,0.27845961226142185,0.4164206909235944,0.4758819415801693,0.4297034958154451
405,405,784,9408,0.00510204081632653,0.2501376717345928,0.37366774740148345,0.4775240628783825,0.4349713460138465
406,406,784,9408,0.00510204081632653,0.21552057926442056,0.3749106847952614,0.527387409304044,0.43460598156744035
407,407,784,9408,0.00510204081632653,0.20378718827111061,0.34125471623227793,0.47344107243324185,0.43480661988977115
408,408,784,15680,0.003061224489795918,0.7187653528957034,0.7158638411016629,0.47205655489981585,0.44268710097640857
409,409,784,15680,0.003061224489795918,0.701585641981991,0.7125975872798583,0.4855758162381923,0.4286963440699145
410,410,784,15680,0.003061224489795918,0.7020366628913226,0.7035630284217261,0.49698575587354604,0.4272448102585711
411,411,784,15680,0.003061224489795918,0.6943529809730787,0.7082023936629376,0.5230561133482986,0.41564492859435126
412,412,784,15680,0.003061224489795918,0.7015575142245095,0.704025847526922,0.4900156864190958,0.4359682321708299
413,413,784,15680,0.003061224489795918,0.703397836590111,0.6981757177986393,0.5148056313638403,0.4447679824013744
414,414,784,15680,0.003061224489795918,0.5130149951991938,0.5463242996631203,0.5172032256964152,0.4211401159546247
415,415,784,15680,0.003061224489795918,0.29169494994986594,0.39167253228208254,0.47018990284306633,0.4311365709822924
416,416,784,15680,0.003061224489795918,0.24309564501680878,0.3591253686206474,0.4868584998857537,0.42949750143081017
417,417,784,15680,0.003061224489795918,0.21254336928048792,0.36556816282945914,0.5103465059439668,0.41578499363629745
418,418,784,15680,0.003061224489795918,0.21404200456112552,0.33979546222534907,0.4911990694925977,0.4326585323397978
419,419,784,15680,0.003061224489795918,0.1902325762091727,0.32345161792437005,0.47711120153461634,0.4057483270387258
420,420,300,300,0.013333333333333334,0.04389373200944935,0.08205455741459017,0.04479741898889314,0.05451795337570682
421,421,300,300,0.013333333333333334,0.05183819632065976,0.08873156110061066,0.05169049380525483,0.05963938451732889
422,422,300,300,0.013333333333333334,0.04295999541192779,0.07812314802186933,0.05400300737742285,0.054042873703886364
423,423,300,300,0.013333333333333334,0.0290513127593081,0.08200408541543568,0.048161078517098777,0.06043522161748047
424,424,300,300,0.013333333333333334,0.040118916412865184,0.093704583109014,0.04895125892451123,0.06545951315306511
425,425,300,300,0.013333333333333334,0.038424068085293216,0.07374614172945848,0.04736818860213224,0.06212711518773569
426,426,300,300,0.013333333333333334,0.056179878283763404,0.21113063086338762,0.0496050749993666,0.062496917396259205
427,427,300,300,0.013333333333333334,0.05827966153745545,0.1804090108987097,0.04892352718769375,0.06475882018631197
428,428,300,300,0.013333333333333334,0.06938205827062682,0.16971296664965274,0.054386240131300556,0.05975160217635818
429,429,300,300,0.013333333333333334,0.05957935311539654,0.1569187124573158,0.051755428135868524,0.06767887638490637
430,430,300,300,0.013333333333333334,0.06557852613405851,0.14103095488682038,0.05002419572728556,0.057724683115349375
431,431,300,300,0.013333333333333334,0.05850085732806063,0.11336949844792238,0.055606797998530196,0.06031872618826749
432,432,300,1200,0.0033333333333333335,0.06653398256300563,0.09224790190984715,0.04995821384491401,0.055809836727113045
433,433,300,1200,0.0033333333333333335,0.0681031422120199,0.0968337896239324,0.05407984106568534,0.06288449893513856
434,434,300,1200,0.0033333333333333335,0.037980575326872566,0.10385809182184039,0.041996946814116094,0.059852256657660016
435,435,300,1200,0.0033333333333333335,0.044125447005934106,0.10237775634481089,0.05052738608217712,0.05835060049055395
436,436,300,1200,0.0033333333333333335,0.05032356268631507,0.11082956367929285,0.05764561463442132,0.06251724516503827
437,437,300,1200,0.0033333333333333335,0.025267259914014004,0.09745925241591183,0.045840560903540266,0.06077566680183924
438,438,300,1200,0.0033333333333333335,0.059226384291901385,0.26809643934079835,0.04701905039866914,0.06452236915204784
439,439,300,1200,0.0033333333333333335,0.06213190126577488,0.2543035762799836,0.045318553379899214,0.07475816465811207
440,440,300,1200,0.0033333333333333335,0.05814799253223037,0.2006898846328562,0.04258013517799433,0.06092363919422093
441,441,300,1200,0.0033333333333333335,0.05559974558353869,0.16588498077388608,0.04710410367048103,0.05534959935851891
442,442,300,1200,0.0033333333333333335,0.055577755693445315,0.14520330533358242,0.04388273867254917,0.058964715477291624
443,443,300,1200,0.0033333333333333335,0.05625843878238196,0.11650318048434184,0.04871829885782167,0.0617268257622961
444,444,300,2400,0.0016666666666666668,0.07097219567194284,0.09841903830004498,0.04431419797893581,0.06072217017239005
445,445,300,2400,0.0016666666666666668,0.06706988401384231,0.10581841445231961,0.05444011736310952,0.05513835091243822
446,446,300,2400,0.0016666666666666668,0.0720369030254114,0.11727192961886161,0.0541018964179988,0.05513457990894078
447,447,300,2400,0.0016666666666666668,0.06642963303415343,0.11058546050708135,0.04468282278806095,0.06326112163209438
448,448,300,2400,0.0016666666666666668,0.054423887796256065,0.0965741563743391,0.05011078690804638,0.05993102042657288
449,449,300,2400,0.0016666666666666668,0.04332399545292799,0.10705090586953596,0.051378976186307074,0.05956685150187793
450,450,300,2400,0.0016666666666666668,0.055238727196281465,0.28117613582381534,0.051556352723755604,0.06188783273618248
451,451,300,2400,0.0016666666666666668,0.0648458590968383,0.2894193285426751,0.04872892981410864,0.063590585899375
452,452,300,2400,0.0016666666666666668,0.05296103790124987,0.24596444620576643,0.044089139341448584,0.06139320406052037
453,453,300,2400,0.0016666666666666668,0.05678334504762035,0.1873049517322149,0.04756371068287346,0.06083076427362406
454,454,300,2400,0.0016666666666666668,0.05208225026325252,0.1686426470419458,0.04762279345164206,0.060326765134686405
455,455,300,2400,0.0016666666666666668,0.051607040395646134,0.1233083658055587,0.05073207674462155,0.06745742260781512
456,456,300,3600,0.0011111111111111111,0.08698686563271799,0.09549672655595953,0.0543300658235588,0.05856578906268861
457,457,300,3600,0.0011111111111111111,0.07205301465347773,0.11355782984930557,0.04849614085936562,0.05800214304600361
458,458,300,3600,0.0011111111111111111,0.07906696538487301,0.10837412885097711,0.04518864701619455,0.06228248776036675
459,459,300,3600,0.0011111111111111111,0.0831505084338863,0.11275685749001445,0.04567446306110168,0.05818167042552113
460,460,300,3600,0.0011111111111111111,0.05447771041593327,0.1128256583997441,0.04889640618652533,0.05592911966618496
461,461,300,3600,0.0011111111111111111,0.07277748121742998,0.11896926075453833,0.051397290460164086,0.06765963128873322
462,462,300,3600,0.0011111111111111111,0.05432672759498262,0.29690686640109204,0.0504713343293177,0.0632769416870518
463,463,300,3600,0.0011111111111111111,0.0515664740238727,0.28952879097302714,0.049347969065031305,0.056249758137267125
464,464,300,3600,0.0011111111111111111,0.05659667914331669,0.2904171076612565,0.05127862960089461,0.06403545992017497
465,465,300,3600,0.0011111111111111111,0.06829100057635011,0.21157554928223657,0.05274944060421174,0.05902222534151009
466,466,300,3600,0.0011111111111111111,0.06015855559065399,0.18202688935682257,0.0480216518059627,0.0622227599299214
467,467,300,3600,0.0011111111111111111,0.049832000813879444,0.11103673216062461,0.05402866394244501,0.06476331181072108
468,468,300,6000,0.0006666666666666666,0.07156277188132258,0.10164778122043214,0.04679366336700677,0.057836427156777746
469,469,300,6000,0.0006666666666666666,0.06886455054344098,0.108669231427582,0.04616376817563386,0.060179454386228855
470,470,300,6000,0.0006666666666666666,0.08118683168560943,0.11788857666018303,0.04467571728179349,0.06900030219175081
471,471,300,6000,0.0006666666666666666,0.0818979278764013,0.11319035991184631,0.05032486195806489,0.06302004541235125
472,472,300,6000,0.0006666666666666666,0.0708911770109069,0.11590937652263868,0.04938865825630901,0.0634925815351732
473,473,300,6000,0.0006666666666666666,0.0687553309740688,0.1128187459857855,0.0448649693899404,0.06663545736393868
474,474,300,6000,0.0006666666666666666,0.054119584040558284,0.3173957142002303,0.051567085667328684,0.06109372349817369
475,475,300,6000,0.0006666666666666666,0.046941477462109,0.3607370082075453,0.04964646440599509,0.057403557250795906
476,476,300,6000,0.0006666666666666666,0.06492724684272218,0.33184964629610475,0.04201084640183461,0.061251464603690714
477,477,300,6000,0.0006666666666666666,0.06818514802469508,0.2346460865387945,0.04998365802071234,0.06377011871215381
478,478,300,6000,0.0006666666666666666,0.046222205897884776,0.18923695227298054,0.04328701315614865,0.061374650486029136
479,479,300,6000,0.0006666666666666666,0.06630771618341097,0.11603699000102048,0.043549497643487124,0.06529842065601653
480,480,300,300,0.02666666666666667,0.07035243172726986,0.10171042550205477,0.06864095906372895,0.06677699547675443
481,481,300,300,0.02666666666666667,0.05966806559735797,0.09420399266326149,0.07204758769793611,0.0771075706441689
482,482,300,300,0.02666666666666667,0.04561427227980675,0.09872723515361079,0.07003175757042766,0.0726106113313638
483,483,300,300,0.02666666666666667,0.06051633116629334,0.10130042839821517,0.07498362424919168,0.07335408694867339
484,484,300,300,0.02666666666666667,0.06432851129500493,0.10198828918319822,0.06718497112958557,0.07347984222693188
485,485,300,300,0.02666666666666667,0.03338152768460066,0.10537514408937594,0.07119730085771737,0.07585335526598573
486,486,300,300,0.02666666666666667,0.05635221041995969,0.19045491091822125,0.0710286459365555,0.07122131548115004
487,487,300,300,0.02666666666666667,0.06210508732146025,0.18551622812082882,0.07029264977478025,0.06903046873846691
488,488,300,300,0.02666666666666667,0.060275578614605634,0.16749297919747783,0.06843192808393525,0.06605040696396082
489,489,300,300,0.02666666666666667,0.050284238241748457,0.14386041458070747,0.07013762434567378,0.07016724349114022
490,490,300,300,0.02666666666666667,0.06170385430069946,0.14024181059892027,0.07226562973215772,0.07139922333919449
491,491,300,300,0.02666666666666667,0.057460221952882404,0.11983374212567906,0.0671374253629615,0.06798692060463418
492,492,300,1200,0.006666666666666667,0.08302305373695339,0.10561542971256749,0.07503932667007407,0.07002579837866338
493,493,300,1200,0.006666666666666667,0.07624971761621545,0.10405937836294997,0.07743321249086264,0.07397436441158206
494,494,300,1200,0.006666666666666667,0.04983281529512556,0.09752581977004311,0.0688468964259336,0.06828715194041196
495,495,300,1200,0.006666666666666667,0.04030695055647585,0.09815412917337582,0.07453276994305506,0.06783516824559908
496,496,300,1200,0.006666666666666667,0.04802775616542926,0.10827250237229678,0.07304210821012457,0.07244975832331013
497,497,300,1200,0.006666666666666667,0.03337637959864764,0.10177454880348347,0.06742883168093391,0.06833933931862418
498,498,300,1200,0.006666666666666667,0.049684797666867835,0.20435257981402177,0.07462773482803209,0.06946907174746354
499,499,300,1200,0.006666666666666667,0.056165748727991696,0.2293432827056289,0.07285391291221495,0.07420878548668082
500,500,300,1200,0.006666666666666667,0.05829384894691859,0.20753175744151287,0.06890144196939807,0.06278579267401659
501,501,300,1200,0.006666666666666667,0.052861860172595324,0.18417662856304315,0.06907386735112775,0.07386854075118225
502,502,300,1200,0.006666666666666667,0.05618428774679613,0.16498375498435627,0.07389459610460695,0.0679355098862836
503,503,300,1200,0.006666666666666667,0.054120128939565346,0.1393103344063413,0.07198104454280663,0.07453174001880944
504,504,300,2400,0.0033333333333333335,0.08614605490662192,0.1151231970845283,0.0696234971340981,0.06924474702768808
505,505,300,2400,0.0033333333333333335,0.08679436337625418,0.10119009739730597,0.07468632849477252,0.06643407069116608
506,506,300,2400,0.0033333333333333335,0.07186882665456193,0.11457332049233135,0.07019456140680064,0.07309529539977921
507,507,300,2400,0.0033333333333333335,0.060141630079188504,0.11400594833348981,0.06684123333723735,0.06948859365993056
508,508,300,2400,0.0033333333333333335,0.03952230354229185,0.11154170598808599,0.07020924933933766,0.07341082390959847
509,509,300,2400,0.0033333333333333335,0.040755551167560994,0.10024551195239456,0.06720485910772377,0.07070502161941793
510,510,300,2400,0.0033333333333333335,0.05746470248449875,0.22742136562599014,0.06664372418735737,0.07035881375262902
511,511,300,2400,0.0033333333333333335,0.052720896835859135,0.23635285420523763,0.06749456851391598,0.07613435990306104
512,512,300,2400,0.0033333333333333335,0.059208678159012866,0.21222472070287346,0.07438514909069008,0.07292465534086208
513,513,300,2400,0.0033333333333333335,0.059234797173291644,0.18855853497207883,0.06639198587150767,0.06659745343078866
514,514,300,2400,0.0033333333333333335,0.05079091239486716,0.16293825586343394,0.07055928602341967,0.06481430837577745
515,515,300,2400,0.0033333333333333335,0.06557497416457105,0.14174652152171593,0.07157929893641655,0.07339210489022553
516,516,300,3600,0.0022222222222222222,0.09054925079384897,0.11345366628935132,0.07477661228779098,0.06789451780284178
517,517,300,3600,0.0022222222222222222,0.0965278563049857,0.11445204981237918,0.06503941591612841,0.07285061244890062
518,518,300,3600,0.0022222222222222222,0.09119699294754764,0.10903884106037154,0.07253096184176842,0.07386394979791416
519,519,300,3600,0.0022222222222222222,0.0876082693027931,0.11312635758751256,0.06878762590240481,0.06406567112814485
520,520,300,3600,0.0022222222222222222,0.08914681022133095,0.11059039339172448,0.06835922766714683,0.06912770661043346
521,521,300,3600,0.0022222222222222222,0.0766156623749692,0.10779711347887345,0.0649235399228832,0.06870720701830854
522,522,300,3600,0.0022222222222222222,0.051947526457935905,0.26190400049892276,0.06234613691786486,0.06482433854137133
523,523,300,3600,0.0022222222222222222,0.05844422978018134,0.25615129650169477,0.06433985472679962,0.07090242493297262
524,524,300,3600,0.0022222222222222222,0.06481081583018214,0.22337933420260817,0.0744683897356287,0.06727182292977175
525,525,300,3600,0.0022222222222222222,0.055754472687119104,0.1883116429043165,0.07529585014799905,0.06753495725329654
526,526,300,3600,0.0022222222222222222,0.056982546742828814,0.16499521790197955,0.06816282230009665,0.07249254108086749
527,527,300,3600,0.0022222222222222222,0.05590431153875188,0.1458189325935589,0.07131400702447856,0.06519740915209457
528,528,300,6000,0.0013333333333333333,0.08861091049952546,0.1247580911391558,0.07044951548707934,0.07454448566244319
529,529,300,6000,0.0013333333333333333,0.09093634374206704,0.11445992159800925,0.06574927605361973,0.06913796629677825
530,530,300,6000,0.0013333333333333333,0.09762737915718056,0.11620057484533874,0.0723955398573763,0.06905849549369569
531,531,300,6000,0.0013333333333333333,0.10496391403026781,0.1140968914223115,0.0679282025692442,0.07016075603618964
532,532,300,6000,0.0013333333333333333,0.09212371913491005,0.11603643415531235,0.07099620360821662,0.07279606646793516
533,533,300,6000,0.0013333333333333333,0.09197225715006298,0.11460382811913775,0.060811905650844586,0.07093369252576033
534,534,300,6000,0.0013333333333333333,0.049593792081174856,0.25073706411104996,0.07364073245828925,0.07390500162656963
535,535,300,6000,0.0013333333333333333,0.05496359263426465,0.26720892988856615,0.07668130547660193,0.07431942984612122
536,536,300,6000,0.0013333333333333333,0.05809751845902363,0.2307283502072406,0.06693936299213446,0.07200863411005898
537,537,300,6000,0.0013333333333333333,0.056476136810231635,0.1960728380632675,0.06971057524197627,0.07441697688901068
538,538,300,6000,0.0013333333333333333,0.06795372903444948,0.1651321719101599,0.07401657343994043,0.0669413669429845
539,539,300,6000,0.0013333333333333333,0.05226833304899827,0.13747160705431466,0.06914558708093235,0.07062472286328142
540,540,300,300,0.05333333333333334,0.08208644390105044,0.14549375467593104,0.08694660250266041,0.10620045446574143
541,541,300,300,0.05333333333333334,0.08794345816272629,0.13338760134881414,0.08295254731927705,0.09668723030169252
542,542,300,300,0.05333333333333334,0.07142936612114908,0.13465793534164325,0.08300945331432949,0.09791715662916783
543,543,300,300,0.05333333333333334,0.08167904447221683,0.12364573029170893,0.09064023433522564,0.09576993598260626
544,544,300,300,0.05333333333333334,0.06894349678937561,0.12615439246438243,0.09007580300224063,0.09197624229593665
545,545,300,300,0.05333333333333334,0.06804973376511524,0.11866658565845253,0.08579657001812367,0.09679059268981421
546,546,300,300,0.05333333333333334,0.05706320504033899,0.19612026744701458,0.08531010745390842,0.09814174594705748
547,547,300,300,0.05333333333333334,0.05898750216976381,0.19466986986737014,0.08964329309941207,0.09619275502291753
548,548,300,300,0.05333333333333334,0.05949994907677195,0.1901359616997748,0.088057027065893,0.09259790763489639
549,549,300,300,0.05333333333333334,0.05030130327819097,0.16389955863371347,0.08256112500530433,0.09011427077050055
550,550,300,300,0.05333333333333334,0.05539080396706122,0.1644823983689365,0.09445000546027793,0.09576427377061637
551,551,300,300,0.05333333333333334,0.05087578052140329,0.14903446935921652,0.09677909659491499,0.09206515097041984
552,552,300,1200,0.013333333333333334,0.10098371566389686,0.14004904375465446,0.08719134062222096,0.09453056504473009
553,553,300,1200,0.013333333333333334,0.09122926880943626,0.13558980270680826,0.09503122068043897,0.08791806704503435
554,554,300,1200,0.013333333333333334,0.07520829457004721,0.12596569332459423,0.09715904382250048,0.09313427641105776
555,555,300,1200,0.013333333333333334,0.09340359668029169,0.1225964812052047,0.08888753115010871,0.08943522887815328
556,556,300,1200,0.013333333333333334,0.08610380387054235,0.1322414723348873,0.09021436863137121,0.09420471480881452
557,557,300,1200,0.013333333333333334,0.06581024893741458,0.1294091409047252,0.08874619912451846,0.0928152255986866
558,558,300,1200,0.013333333333333334,0.05838851340010722,0.21651179025430092,0.09403658381300757,0.09497714670168318
559,559,300,1200,0.013333333333333334,0.05026236982048696,0.20993511749446533,0.08433756186036519,0.0930643555460249
560,560,300,1200,0.013333333333333334,0.057914550190038855,0.20282498068633384,0.09418640307964131,0.09153594782279695
561,561,300,1200,0.013333333333333334,0.052291759105524804,0.18757004913383174,0.0936675136446472,0.10207876373040145
562,562,300,1200,0.013333333333333334,0.06303949747395805,0.1779795419725949,0.08588698275347699,0.09221524796215763
563,563,300,1200,0.013333333333333334,0.06159735458888943,0.15050971226340892,0.08792007083297383,0.08977897376843763
564,564,300,2400,0.006666666666666667,0.11345225642019802,0.12558250774623686,0.09076613763531997,0.0990395164846641
565,565,300,2400,0.006666666666666667,0.08020258508933714,0.12643406266795976,0.07473395704273486,0.08880080397257682
566,566,300,2400,0.006666666666666667,0.08380207405497209,0.1340629922649416,0.0908682084091623,0.09520315717969348
567,567,300,2400,0.006666666666666667,0.08195921622043331,0.12519006490634366,0.09051416580082787,0.09722214760796345
568,568,300,2400,0.006666666666666667,0.0741418803405839,0.12947581672851455,0.08418780606353818,0.10324728278924306
569,569,300,2400,0.006666666666666667,0.0496892388374054,0.12306814550687566,0.09457836996717323,0.09386453122674342
570,570,300,2400,0.006666666666666667,0.053347031294935676,0.22822789264881146,0.08670155367105244,0.09801877480513559
571,571,300,2400,0.006666666666666667,0.058084279423844754,0.22220522880245464,0.08872067039927277,0.09411648121330887
572,572,300,2400,0.006666666666666667,0.05118630824725932,0.21264774421250554,0.08962365655955087,0.09061957814440508
573,573,300,2400,0.006666666666666667,0.052542268048664485,0.19100860548029197,0.08817567314753273,0.08790162804376418
574,574,300,2400,0.006666666666666667,0.0605829232792646,0.17097882370848486,0.08788240972062257,0.09529958112551444
575,575,300,2400,0.006666666666666667,0.06666369610479893,0.1561219698070704,0.09125204203129758,0.1014293719024385
576,576,300,3600,0.0044444444444444444,0.11892201221195116,0.12888610286036475,0.09112439616062346,0.09182689801469504
577,577,300,3600,0.0044444444444444444,0.09910360358915879,0.12781158700785034,0.09244069548893623,0.10209448005420185
578,578,300,3600,0.0044444444444444444,0.08627502890809739,0.13509778502664943,0.08871288434801994,0.09469299083122809
579,579,300,3600,0.0044444444444444444,0.06530989915011141,0.12886838955160673,0.0932322637931082,0.09766586672291445
580,580,300,3600,0.0044444444444444444,0.06156368658974375,0.13138106551878406,0.08607705203259641,0.09688931517716856
581,581,300,3600,0.0044444444444444444,0.05258119358503155,0.12829010065676608,0.08279070011399953,0.09519156431639869
582,582,300,3600,0.0044444444444444444,0.052568822047239935,0.22280236910569393,0.08722062268552387,0.0993441574290194
583,583,300,3600,0.0044444444444444444,0.045135423006509044,0.23937103444545657,0.0915735454733653,0.09688845804642576
584,584,300,3600,0.0044444444444444444,0.0546174299409917,0.23238050385410877,0.09471430281566663,0.09446986776537827
585,585,300,3600,0.0044444444444444444,0.05485713189384894,0.20852152697007542,0.09284521902699773,0.08975742027501936
586,586,300,3600,0.0044444444444444444,0.05705969921004934,0.18559104512658245,0.08467285032492575,0.09519044570234032
587,587,300,3600,0.0044444444444444444,0.06063827811998323,0.14932475045279497,0.09138319740505559,0.09073894749226773
588,588,300,6000,0.0026666666666666666,0.1359710895798137,0.13423195008269487,0.09115071298747392,0.09474713426495299
589,589,300,6000,0.0026666666666666666,0.1270923627972233,0.13692730114896462,0.08639257589538317,0.09736728179454363
590,590,300,6000,0.0026666666666666666,0.11949925636859983,0.1284319912949514,0.09084931994544647,0.09780869998633139
591,591,300,6000,0.0026666666666666666,0.1147303886740344,0.12501874709633135,0.09099788396479226,0.09431900247274383
592,592,300,6000,0.0026666666666666666,0.10910000317309158,0.13031285022925176,0.09150849084978527,0.09868336452878658
593,593,300,6000,0.0026666666666666666,0.08968770838034922,0.11729015361001703,0.08612428779264088,0.09295167044740926
594,594,300,6000,0.0026666666666666666,0.05893718389395417,0.2278205070154297,0.09772662292396356,0.09776588527980472
595,595,300,6000,0.0026666666666666666,0.05955355603734295,0.25560402547480854,0.09361533282854723,0.09416921031543377
596,596,300,6000,0.0026666666666666666,0.053726884747357775,0.23305862412905373,0.08734286735802226,0.09219718106820599
597,597,300,6000,0.0026666666666666666,0.0630349071517589,0.21740725400346042,0.08494214412098651,0.09960831561713948
598,598,300,6000,0.0026666666666666666,0.05523239688803845,0.1998509985147278,0.08850558703274777,0.09495215294948646
599,599,300,6000,0.0026666666666666666,0.0567893814861507,0.16080347543533485,0.09414004614570992,0.08966174749583483
600,600,300,300,0.08,0.09526686971003315,0.14044212256750238,0.10917711396907552,0.1217961020351518
601,601,300,300,0.08,0.09843012444133603,0.14898791512007428,0.10203576816680765,0.12137588490628687
602,602,300,300,0.08,0.08613415139145053,0.15073721425772016,0.10503443397505877,0.11745352862375114
603,603,300,300,0.08,0.10261255198371642,0.14366800911565147,0.09801288103229598,0.11942714501250484
604,604,300,300,0.08,0.0911823888706392,0.151644016605253,0.09694439925557272,0.1147753547352641
605,605,300,300,0.08,0.07974809701287636,0.15293583799343013,0.10582905323047895,0.12460928272920023
606,606,300,300,0.08,0.05388485770364453,0.1963906159296106,0.10401024304528995,0.1213928297672287
607,607,300,300,0.08,0.05678509100048108,0.2006560591051941,0.09834135704445957,0.11759271091051668
608,608,300,300,0.08,0.061586002917793564,0.1874115629590234,0.10480683180020194,0.1202373117468079
609,609,300,300,0.08,0.05572693574650869,0.17699793986890322,0.10235252505414565,0.11589026704756326
610,610,300,300,0.08,0.049181760843501225,0.17933540625427666,0.10483463287700337,0.12228687159667744
611,611,300,300,0.08,0.05567901610838002,0.16001930335634348,0.10085857506388028,0.1253435907628978
612,612,300,1200,0.02,0.12390625324913217,0.15449448551781642,0.09567020790964759,0.11978629007562903
613,613,300,1200,0.02,0.1284946320511247,0.16291408181027356,0.0992276687308523,0.12127556711421775
614,614,300,1200,0.02,0.11245302865767826,0.14653374587277454,0.09824528463008629,0.11409543081711516
615,615,300,1200,0.02,0.1062900341976012,0.14835362724707038,0.09633416593042786,0.12058048511893153
616,616,300,1200,0.02,0.09723090247687313,0.15082922737396876,0.11222304687304036,0.12257586247670897
617,617,300,1200,0.02,0.0949501997973016,0.14785701839957455,0.10508923254308371,0.11237850699443007
618,618,300,1200,0.02,0.05498437527501964,0.23533207654996335,0.10599888288058443,0.11759634196943486
619,619,300,1200,0.02,0.06395876855187639,0.21950064056265764,0.09922778749412868,0.12087670622270404
620,620,300,1200,0.02,0.062278290486062544,0.20874635252125398,0.10848938335752993,0.11919129720766801
621,621,300,1200,0.02,0.05890620262508952,0.19530274601462724,0.10053085692721683,0.11752635921647485
622,622,300,1200,0.02,0.054103495948888324,0.19513168379991186,0.09592909568375516,0.1123310900104307
623,623,300,1200,0.02,0.05587094413797764,0.17321986476202142,0.09716198480934882,0.12263469203192005
624,624,300,2400,0.01,0.13072506561001265,0.1628425082887675,0.10356188672878343,0.11468428079742381
625,625,300,2400,0.01,0.11342108854407366,0.16088509687132038,0.09565828959948676,0.11896876421534654
626,626,300,2400,0.01,0.12584194357209613,0.15475174894371185,0.10592051976711471,0.12067392690218487
627,627,300,2400,0.01,0.0996036188654196,0.15927906974795877,0.0930339071211588,0.12093063141788268
628,628,300,2400,0.01,0.1007360750615681,0.15728114473769964,0.09900165107503658,0.11672134367716645
629,629,300,2400,0.01,0.07152596906537306,0.15402264521350462,0.09965446897134683,0.11857243770853143
630,630,300,2400,0.01,0.06023423178828151,0.22104944870531892,0.10374384601196214,0.12462766041629786
631,631,300,2400,0.01,0.055658880493665006,0.23744487144604068,0.09526297216199059,0.12210856023961168
632,632,300,2400,0.01,0.06292944853211242,0.21560572690549265,0.10952315482906957,0.11461661974765446
633,633,300,2400,0.01,0.05549150501825359,0.20290660350699308,0.10190999651857703,0.11919780903345027
634,634,300,2400,0.01,0.05544073979134376,0.19646042534355493,0.10342814654444622,0.11993184270353155
635,635,300,2400,0.01,0.05903041814385352,0.17083310767186993,0.1036905137924515,0.12062173059953495
636,636,300,3600,0.006666666666666667,0.14718064087288024,0.15674046174849587,0.11130564011757305,0.11807646401712844
637,637,300,3600,0.006666666666666667,0.11620760050857834,0.15903883477569913,0.10249597447662634,0.11012651669005281
638,638,300,3600,0.006666666666666667,0.11567076686272368,0.14704373681562716,0.10548352358605965,0.11695917763385867
639,639,300,3600,0.006666666666666667,0.09776611244924135,0.15667422467663805,0.10224071653248588,0.11879716248671643
640,640,300,3600,0.006666666666666667,0.09733569255178266,0.15412874270161261,0.10034030852687983,0.11467942334936089
641,641,300,3600,0.006666666666666667,0.04459113870838895,0.15021816569284252,0.10030640240819978,0.1222855836846382
642,642,300,3600,0.006666666666666667,0.051580823668249835,0.23178445244877116,0.09503215981646579,0.12313577764472683
643,643,300,3600,0.006666666666666667,0.05349912555848276,0.2347650723216684,0.10257312080972864,0.12079955055573734
644,644,300,3600,0.006666666666666667,0.06377314756587026,0.2198585002752711,0.09946764294957587,0.1165644701079129
645,645,300,3600,0.006666666666666667,0.06339417491506663,0.20812833308029152,0.09992412082513737,0.12166095562410705
646,646,300,3600,0.006666666666666667,0.06298633088803153,0.19372236392118164,0.11401401227726532,0.12024228073425482
647,647,300,3600,0.006666666666666667,0.05497593947055421,0.17528182356699812,0.1065162473578867,0.1224276889293756
648,648,300,6000,0.004,0.14346896033974163,0.14847763872735276,0.10178642470567692,0.11476705442869957
649,649,300,6000,0.004,0.1256220450478084,0.14993273718095446,0.10496953286225469,0.11352113156652692
650,650,300,6000,0.004,0.1184055397299629,0.15154985603635426,0.10947894497122122,0.11953710240481584
651,651,300,6000,0.004,0.11924725764580288,0.14575503730617398,0.1013399695240089,0.11710885511091138
652,652,300,6000,0.004,0.09458660476807636,0.14732226578568508,0.10640751077322864,0.11604112455751056
653,653,300,6000,0.004,0.06628946701564434,0.1500000215241509,0.10463632195853256,0.1197918140071492
654,654,300,6000,0.004,0.053492380720134305,0.2430943916030957,0.10131233288223018,0.12465965731914899
655,655,300,6000,0.004,0.05820980736099439,0.24083964240151284,0.10431270098601687,0.11529556173938182
656,656,300,6000,0.004,0.059500480761179586,0.23614535914425935,0.1058789250768147,0.1137802718815513
657,657,300,6000,0.004,0.05140256721021934,0.20808084778810831,0.10655938919485582,0.11185092453952683
